Episodes	Reward	AvgReward	Iterations	Loss	Time
57	-21.22736150854088	-213.1215526376115	80	887.9873778820038	36.156737089157104
58	-125.84631824630688	-211.64231137674193	70	724.7678972482681	36.48091530799866
59	-141.35510749356592	-210.470857978689	129	1379.1358793377876	37.103541135787964
60	-130.41254440358674	-209.15842660860537	71	661.129222035408	37.46865510940552
61	-171.04676279189545	-208.54372235349715	85	948.8243864178658	37.912349224090576
62	-269.43002897748227	-209.51017166498897	88	721.6370834112167	38.366966009140015
63	-187.25622707924666	-209.16245378083676	104	1272.274811387062	38.88268518447876
64	-235.6605138501936	-209.57011624344224	133	1479.6352807283401	41.3865180015564
65	-155.41208091482122	-208.74953995058434	99	886.9801018238068	41.91872310638428
66	-54.01070870356021	-206.44000515585262	75	663.648910343647	42.2917582988739
67	-245.48573762498913	-207.01420710392816	75	859.8039013147354	42.66556215286255
68	-83.54057686061978	-205.22473420185122	89	828.2985682487488	43.04666018486023
69	-171.04123586098967	-204.73639851126748	72	697.4254449605942	43.401793241500854
70	-202.8280210395725	-204.70951995532815	123	1446.8073723316193	44.02378606796265
71	-164.52135629016595	-204.15135101553426	91	960.1551810503006	44.483949184417725
72	-161.1071124301786	-203.56170391162524	103	1172.6370429992676	44.942904233932495
73	-152.4823110650785	-202.87144184613138	74	690.3453848361969	45.30241107940674
74	-163.27416799517653	-202.3434781947853	82	784.255213022232	45.72120118141174
75	-139.88820848679438	-201.52169833020648	148	1605.7427315711975	46.486183166503906
76	-238.53515038190406	-202.00239251269605	112	1216.1742482185364	47.08181118965149
77	-170.42253239566676	-201.59752251119568	102	1264.8636875152588	47.66695499420166
78	-209.89998495694354	-201.70261697253426	119	1207.3305678367615	48.44856238365173
79	-151.7546290061013	-201.07826712295383	160	1472.349167585373	49.59434509277344
80	-143.83993613608934	-200.37162106138763	60	484.06696236133575	50.08460712432861
81	-200.7133421232953	-200.37578839141088	92	827.1000703573227	50.90252327919006
82	-161.84258637557767	-199.911532945437	158	1357.3259381055832	51.685861110687256
83	-100.55757895409883	-198.72874777887344	105	987.3813878297806	52.37010407447815
84	-74.5006992063008	-197.26724132507846	134	1407.9724088907242	52.97515416145325
85	-102.75657735261608	-196.16828011609633	79	776.6647641658783	53.42337942123413
86	-301.597009440992	-197.38010459109512	94	826.9415023326874	54.12842321395874
87	-152.04054509684877	-196.8648823241151	75	727.0739538669586	54.684924364089966
88	-144.69267334593553	-196.27867772885463	92	817.9853456020355	55.547171115875244
89	-173.27615019715108	-196.0230940896135	73	747.7316370010376	56.48488712310791
90	-24.074226936914428	-194.13354609892448	141	1298.2423344254494	57.339197397232056
91	-215.88488709199515	-194.36997371841437	174	1682.412059545517	58.54794120788574
92	-118.51287052232502	-193.55430594211234	59	606.4676802158356	58.995986223220825
93	-345.5637087957922	-195.17142724906637	96	962.0678852200508	59.684288024902344
94	-180.72604417243605	-195.01937058510183	92	1043.1966751217842	60.286617279052734
95	-203.41646946713507	-195.10684036512302	90	718.0026005506516	60.865116357803345
96	-148.03444361430596	-194.62155792439293	119	1031.547931432724	61.58221435546875
97	-160.9399293475168	-194.2778678368738	82	768.6824038028717	62.14371919631958
98	-137.4536385651462	-193.70388572301795	82	787.6524638533592	62.70852303504944
99	-76.5856737281567	-192.53270360306934	81	806.8277370333672	63.16036319732666
100	11.80845297675659	-190.5095238349523	1000	10651.038136780262	70.91557025909424
101	-266.49127499086785	-191.6446252048848	85	829.2689726352692	71.57841420173645
102	-121.7523738824663	-190.63442143147367	113	878.0179497003555	72.24897122383118
103	-120.47196204987803	-190.38975082502697	70	789.6150974035263	72.60556221008301
104	-101.83826798103618	-190.10793642385278	116	1062.67195469141	73.37051010131836
105	-133.7813604189111	-190.01334881929685	95	979.610359787941	73.92908334732056
106	-126.92462630280349	-188.78513305068964	79	608.0202733278275	74.39626216888428
107	-118.88437705601964	-187.94988862380492	111	1332.171359539032	75.0291121006012
108	-206.25011886729504	-187.59409338876387	112	1315.0128557682037	75.75506734848022
109	-146.26809903682093	-185.07391183805282	63	719.6110718846321	76.34200716018677
110	-52.154377855097664	-185.18692130333562	131	1298.5274902582169	77.22119235992432
111	-70.40431685315062	-184.22133934133726	144	1416.7784804105759	78.21040320396423
112	-147.58142786386753	-181.4241144232161	131	1290.3593720197678	79.05862712860107
113	-160.502298750047	-182.2021265604061	105	1040.887915611267	79.73347616195679
114	-145.03219221876654	-177.82109452929998	129	1433.8862153291702	80.48858332633972
115	-128.96738797993356	-177.86180610397273	69	708.2938358783722	80.89695525169373
116	-112.18774082576604	-177.35982961017788	82	1180.1119207143784	81.40069127082825
117	-104.85448772533783	-175.62203812616661	138	1702.4076768159866	82.19934320449829
118	-130.06339061537759	-174.41356058979278	84	894.5011376142502	82.6733250617981
119	-106.9743093140649	-172.17664022226168	91	1228.8172779083252	83.26049304008484
120	-138.99607548593556	-171.57727697861236	88	1041.2460228204727	83.78569602966309
121	-253.54791243394294	-171.57134555599197	136	1527.8587772846222	84.55217838287354
122	-263.84941038492866	-172.00199544752223	155	2188.584138274193	85.43952822685242
123	-119.28028688962753	-171.4557272695863	83	930.8596547842026	85.924476146698
124	-161.72976339437207	-171.63042274586505	133	2054.3193608522415	86.72791624069214
125	-127.40885788459859	-168.97774708745257	80	938.1744741201401	88.71246910095215
126	-192.52180335737012	-169.80045062093507	120	1494.0420441627502	89.5211751461029
127	-173.17005975558214	-168.15334687068034	87	1154.0727009773254	89.99589514732361
128	-129.79536084391626	-165.75556807625856	126	1905.074101805687	90.75651931762695
129	-50.35250343111909	-164.7453618914608	75	1248.8524811267853	91.22500109672546
130	-226.8298725202608	-165.36669132863727	109	1461.8700869083405	91.82598614692688
131	-116.69077577715021	-164.74678790179047	114	1622.1790380477905	92.47802019119263
132	-142.15337941914868	-163.69925675847435	128	1924.2290425300598	93.23829913139343
133	-82.39803252816489	-160.43863748027968	104	1500.3564977645874	93.84269332885742
134	-220.64524791199128	-160.17117465275712	101	1664.3951528072357	94.48280811309814
135	-121.55653717827732	-156.19379518298155	145	2375.9727227687836	95.3470070362091
136	-149.1491632195775	-154.76047317009585	139	1898.7047998905182	96.13044929504395
137	-172.45807979442117	-155.25402808597943	95	1509.3113884925842	96.66341137886047
138	-139.8147816299566	-154.3970475805673	94	1257.2040076255798	97.2042121887207
139	-90.71319681571666	-154.71939545282797	87	1106.381408214569	97.74520516395569
140	-138.3405590392338	-154.26209531655596	75	1138.4523887634277	98.22177624702454
141	-157.9107638233867	-154.49443263433662	130	1660.0958797931671	98.9690191745758
142	-179.27987058752512	-154.63438206642923	88	1122.4957585334778	99.5186870098114
143	-141.07367237686526	-154.80330163235047	71	1260.015350818634	99.99056315422058
144	-137.11321242061177	-154.396564279314	68	1371.672000169754	100.40232706069946
145	-140.0092940264735	-154.12057904152778	102	1446.282716035843	100.98702812194824
146	-89.30578337058014	-153.16522645607103	124	1879.6775166988373	101.72849726676941
147	-68.81107681249486	-153.44552790992554	128	2459.77739071846	102.46221423149109
148	-146.35212829785274	-153.32793988194	142	2441.198887825012	103.31002521514893
149	-73.25518705709342	-151.86026528092174	105	1768.3004298210144	103.96590113639832
150	-150.19032334973775	-151.93199030628094	89	1766.8754470348358	104.50640320777893
151	-85.89195514174365	-150.14295946100324	69	957.9127681255341	105.00031733512878
152	-49.77698438515705	-149.29311055625695	95	1721.5578126907349	105.56458806991577
153	-152.60371787510712	-148.8074099485794	115	1718.7960858345032	106.2835602760315
154	-221.8494195109066	-148.78842608600604	103	1557.2754797935486	106.91357421875
155	-177.03114563553407	-149.0467560081457	88	1306.151023864746	107.47624921798706
156	-155.62683472516625	-147.43943813347832	102	1726.8948493003845	108.10427331924438
157	-73.80910964390223	-146.67639351663553	106	1957.4084539413452	108.72939801216125
158	-90.3517776064779	-147.36079367602107	94	1730.99737906456	109.44481205940247
159	-93.26282153017152	-147.03818479764348	115	2025.8881883621216	110.36490321159363
160	-255.50256743929862	-148.1683576683933	110	2543.5846195220947	111.19916009902954
161	-156.24667418136562	-148.42414113153964	88	1570.4493660926819	111.91632103919983
162	-127.17968725125954	-147.98981365093928	132	2220.222441673279	112.86564922332764
163	-135.64292001810438	-146.66518880975732	109	2278.1959800720215	113.56678509712219
164	-133.87569773417755	-146.13666871723188	131	2583.9463634490967	114.51574516296387
165	-62.16424064626409	-144.41888383402465	143	2663.5511162281036	115.56396436691284
166	-203.00036705652317	-144.89005498394252	76	1195.954125881195	116.0935890674591
167	-189.29861144335135	-146.229539169485	116	1978.7560465335846	117.03666424751282
168	-223.35057794957146	-146.0103791726987	125	2338.87855386734	117.9641363620758
169	-27.88287094841212	-145.4593127775283	143	2414.9897785186768	118.98217129707336
170	-120.82891080040571	-144.9621610442552	92	1376.0513870716095	119.72564506530762
171	-229.8955835802633	-145.23015671297492	153	3394.4441673755646	120.94979214668274
172	-200.14625939692968	-145.58287852591317	151	3883.889438867569	122.04300713539124
173	-143.0565158741488	-145.4041597481307	128	2790.3601603507996	122.93889927864075
174	-124.16239115995725	-145.12376450154534	88	2358.284737110138	123.56686210632324
175	-64.47960567814933	-144.14560051820843	111	1490.4952578544617	124.34831738471985
176	-195.78944505697206	-144.69907810801217	110	2098.4363918304443	125.08850312232971
177	-106.72357926449172	-143.39401304744374	118	1738.8660650253296	125.93816709518433
178	-153.83677037578627	-143.22979758190036	102	1732.2427060604095	126.67846512794495
179	-173.18049795747726	-142.86623830467792	108	1737.7205142974854	127.41625928878784
180	-185.47659057603562	-143.20011911230105	132	2008.0822358131409	128.28777718544006
181	-85.87283650882264	-142.62618743282314	101	2015.6055552959442	129.00642919540405
182	-179.46109902474467	-142.41576918432264	106	2048.165015935898	129.7611062526703
183	-64.13302972278873	-141.44834783132472	154	3506.8093736171722	130.91537714004517
184	-158.27299040390417	-142.01978754864956	88	1865.3298358917236	131.6003692150116
185	-89.60679647021131	-142.1693528680942	85	1627.5734524726868	132.29805517196655
186	-108.82049488107299	-142.22939165550463	138	2203.8919456005096	133.51241612434387
187	-109.23759280603333	-140.32484297595062	106	1743.2749046087265	134.339209318161
188	-161.0523684275155	-140.41406894952158	92	1539.557086467743	135.02299427986145
189	-134.99255500813354	-140.31802817389976	126	2312.543826818466	135.9548261165619
190	-78.8769493111121	-139.38338262057266	129	1630.4465070962906	136.8754003047943
191	-64.74971841999609	-139.78611025901904	102	1642.0368304252625	137.65680122375488
192	-320.46528767247236	-140.82155976971683	158	2423.9319829940796	138.8226981163025
193	-79.30832480300194	-140.43339595071362	132	1678.9402737617493	139.79435110092163
194	-108.20335032370963	-138.08329339158408	74	1406.8675351142883	140.34588718414307
195	-66.23125185207321	-136.94968158643198	110	2428.3699321746826	141.20524907112122
196	-106.865629992923	-135.9937326807467	84	1426.651921749115	141.82575225830078
197	-90.23981793070837	-135.4215086640774	82	911.5448322296143	142.47201108932495
198	-157.73735653274014	-135.38980002234695	127	1235.033132314682	143.38710522651672
199	-43.73173926977306	-134.46186042536306	124	1420.134179353714	144.24636816978455
200	-46.01606442289235	-134.15919102630104	108	1386.6766995191574	145.085134267807
201	-103.66128647173679	-135.3024557733158	123	1437.8432033061981	146.01671028137207
202	-139.66091454700768	-134.04670963030733	126	1814.6408475637436	146.9324290752411
203	-182.5431166035653	-134.64859817210038	83	1082.644454240799	147.50947833061218
204	-216.54926436591165	-135.59985859107098	107	1413.6724808216095	148.27457523345947
205	-68.8781568818028	-135.27352085741524	144	1768.3543146848679	149.29758620262146
206	-104.95173951273541	-134.98807906626496	83	1033.5773700475693	149.87676215171814
207	-129.07234095178762	-135.00934356774005	139	1904.634888291359	150.89875411987305
208	-122.41408948221928	-135.0442912155242	110	1219.6339132785797	151.7239112854004
209	-94.12564556807581	-133.93414791553192	82	1218.0263423919678	152.32552409172058
210	-101.19797156070463	-133.48790902962978	112	1303.835359454155	153.12065529823303
211	-126.82903176084058	-134.22726203859756	100	1751.8006825447083	153.86537218093872
212	-105.34211704122161	-134.57318085234084	126	1490.6047070026398	154.87592124938965
213	-131.25939184191054	-134.41157653529174	110	1691.7265956401825	155.76993203163147
214	-12.710046695276631	-132.9482869109871	133	1917.0586242675781	156.88863015174866
215	-109.12127378584017	-132.59273326313635	141	3007.7222249507904	157.9806911945343
216	-52.88363958450027	-131.8394288235776	168	2161.5290248394012	162.4106650352478
217	-112.31971702915561	-131.84073551866064	131	1953.800823688507	163.43118119239807
218	-70.04393863927032	-131.49607661681839	122	1679.4691145420074	164.3478741645813
219	-122.60935704174486	-131.42227430420817	79	1172.0636199712753	164.91181325912476
220	-202.87760504604728	-132.37181188571296	109	1482.0795937776566	165.7034192085266
221	-96.77446907920154	-131.9537761787156	113	1488.3849565982819	166.56434202194214
222	-19.33787706516206	-129.63486493744054	168	3008.5426003932953	167.82392239570618
223	-67.37234388438574	-127.68954744733618	142	2729.3782062530518	168.8651511669159
224	-116.28155156255103	-127.65985699855322	82	1147.3651616573334	169.45683932304382
225	-127.8147218550451	-127.32406450806485	122	2106.390766620636	170.3588161468506
226	-111.87412680781384	-127.17025528948281	96	1459.0470926761627	171.06115818023682
227	-69.17384106655437	-125.9489883361084	128	2645.8946228027344	171.9807472229004
228	-13.075647213378517	-124.36389514262123	135	2532.5559322834015	172.96584510803223
229	-33.01304892988382	-123.4056544306011	97	2188.0677785873413	173.66433000564575
230	-105.19750646636746	-123.94867426263326	97	1591.4618376493454	174.36363124847412
231	-108.31044923952302	-122.77521462619029	102	1750.5566203594208	175.08921432495117
232	-46.15453050736167	-122.07683596015279	134	2873.156836271286	176.05725622177124
233	-187.06464088443926	-122.52150191525469	116	2196.8863549232483	176.86780905723572
234	-235.36821831296348	-124.03605821015368	234	5472.510915517807	178.6330771446228
235	-272.0145215212441	-124.54466487955222	119	3704.0612423419952	179.5115602016449
236	-108.25260196224443	-124.4129427487004	93	1924.9826979637146	180.15170216560364
237	-175.70213850396993	-124.67584349409042	312	7174.384078979492	182.6157591342926
238	-192.14879886158008	-124.87080110861676	118	2758.1428759098053	183.47972106933594
239	-127.5637919685436	-124.74950418127602	137	3103.1456339359283	184.47780919075012
240	-101.40527866503325	-124.85536637780393	122	2025.054170846939	185.3770112991333
241	-132.87742264090943	-124.8012759184146	121	2612.857838153839	186.2482511997223
242	-280.0423236894717	-126.01049928342533	281	5355.094786405563	188.34967827796936
243	-108.25809037361418	-125.30731334071335	144	2765.6947391033173	189.4111292362213
244	-62.092390801773774	-124.52532045383124	127	2337.534108042717	190.39760899543762
245	-88.93484680990231	-124.04830693293312	101	1675.0145906209946	191.1451072692871
246	-51.08109964741104	-123.16782976086319	98	1836.6898698806763	191.86976408958435
247	-105.62141888826118	-123.3293707065828	113	1805.624876499176	192.75036811828613
248	-328.28683627010867	-125.89843763190571	125	2218.735511302948	193.7411642074585
249	-165.51018257800317	-126.08812133764977	87	1178.9269437789917	194.3890061378479
250	-228.87014226173534	-127.6288634683888	133	2376.8362315893173	195.45107316970825
251	-113.9036388928383	-127.26958936485515	113	1542.0992183685303	196.36065530776978
252	-229.64473534225044	-128.69288421832553	144	2367.164779186249	197.44110107421875
253	-150.39906087065827	-129.6891424013503	122	2619.209430217743	198.34633803367615
254	-253.52055093918392	-130.68831896634114	1000	22301.90733420849	208.90353727340698
255	-71.72516617556406	-129.20194022044666	85	1940.1981353759766	209.5208671092987
256	-95.40185431358951	-128.39372941527887	112	3258.393305540085	210.36909222602844
257	-39.153099103274485	-127.24052411209185	113	2785.1685853004456	211.189795255661
258	-50.85595661952091	-127.01326517125638	86	1849.931828737259	211.8399841785431
259	-126.40238745894038	-127.37020190246889	145	4320.483303070068	213.00783109664917
260	-175.2852569373077	-128.18230522333164	98	2389.5598027706146	213.78858923912048
261	-111.47443653310675	-126.75628412525052	175	3599.850707769394	215.1000373363495
262	-185.59343645503697	-127.04684612796014	115	2498.6707756519318	215.95348525047302
263	-90.6697310044541	-126.68536141264524	176	3536.5517857074738	217.28961205482483
264	-134.625853788412	-126.675291449975	180	3851.3213777542114	218.61207509040833
265	-79.9706452839195	-126.14157805937839	85	1515.0722796916962	219.28658509254456
266	-76.45096580376128	-126.28303078371005	264	5339.911436080933	221.37785816192627
267	-142.62714852748698	-125.68527614480868	249	4533.439273953438	223.4225263595581
268	-105.95320919240439	-124.86007414232405	123	2580.913316011429	224.4428322315216
269	-294.6214945786968	-125.5657267822164	193	3370.682349205017	226.00119829177856
270	-107.52637187155193	-126.35427629630688	120	1907.3066279888153	226.92865014076233
271	-5.252383828640262	-125.20995424708148	162	3514.781320810318	228.1355483531952
272	-96.58535764354409	-123.89005101998524	133	2735.363646507263	229.16481828689575
273	-217.36270173425214	-124.06051084510726	379	7845.84446644783	232.53711104393005
274	-106.15766126306723	-123.69517565093811	145	3457.6405806541443	233.63342118263245
275	-82.48597759738847	-123.28253789289289	331	5839.257363319397	236.4073522090912
276	-278.32039682797205	-125.39977344883174	261	5023.400800228119	238.48541116714478
277	-139.63270554659215	-124.8437661269468	177	2850.905398607254	239.8475251197815
278	-161.45143260741617	-125.38562606103517	1000	15552.66712641716	249.47375512123108
279	-161.28430202539005	-125.45936399815994	301	4466.149579048157	251.90610003471375
280	-32.00049709453384	-124.06154220743774	134	1529.1287922859192	252.95128917694092
281	-236.46069538400133	-124.56633532434829	779	11871.24977505207	260.52223014831543
282	-110.30098120528835	-124.80819814312518	129	2156.064512729645	261.4843211174011
283	-90.23739819997961	-123.92479516466213	501	7908.401458263397	265.9218952655792
284	-61.95640371556037	-123.9032444121153	132	2237.379153251648	266.9487602710724
285	-184.75251902639582	-124.16541796283303	191	2237.703188419342	268.4237470626831
286	-27.484551556448253	-123.55034623101362	119	1428.5280694961548	269.3464322090149
287	-52.38854497310385	-122.991614053707	107	1444.9174091815948	270.2973291873932
288	-21.63209127526771	-122.1242328504321	129	1657.071970462799	271.3038601875305
289	-266.13560613474476	-123.16466094654328	241	3492.0827190876007	273.15913820266724
290	-36.3419070499897	-122.18792185784879	147	2379.837928056717	274.3376271724701
291	-76.97601923593592	-122.16910076799556	133	1597.2797762155533	275.3545672893524
292	-49.460654992750236	-122.01772390237926	101	1150.2655880451202	276.10056233406067
293	-109.24257051768987	-119.92640987114379	322	4436.491206884384	278.7075762748718
294	-30.11011928559968	-119.43929892542695	109	1301.1594886779785	279.51376819610596
295	-101.51724266337	-119.37309983968103	1000	12517.422646284103	289.5606162548065
296	45.8737483455634	-118.26314934267472	1000	13556.88361442089	299.2772581577301
297	-4.393759534028247	-117.24857636783418	1000	12953.268349409103	309.2969400882721
298	-40.50359547856005	-116.7561385217733	1000	11023.564830064774	320.33993911743164
299	-299.1391354939003	-118.15615613525013	185	2166.5133464336395	321.8643651008606
300	24.53357262130026	-117.48026195811079	1000	11327.162721037865	332.2866632938385
301	12.91319505405418	-116.89680394348755	1000	10886.214658260345	342.03899216651917
302	-46.15723367374807	-116.32745688608172	106	1307.969470024109	342.896849155426
303	52.84552482000924	-114.42145253591325	1000	11756.604338645935	353.0324182510376
304	-211.36953421403686	-114.70686261126444	233	2768.008599281311	354.97668504714966
305	-358.853027210939	-116.11581075824488	186	1980.2679742574692	356.50652623176575
306	-84.01601439698338	-116.26569053562294	417	4647.664905190468	360.1776051521301
307	-243.8646000072158	-117.64106539200394	486	6198.026727676392	364.7570700645447
308	-24.674993980293355	-116.60742829327627	1000	13419.097197532654	374.530344247818
309	-147.17234729168206	-116.8525595587165	276	3487.8692437410355	376.8428113460541
310	46.99802407855579	-115.45529550280926	1000	12187.613269925117	386.0974180698395
311	-195.4017075329368	-116.38800575996008	509	5959.707761526108	390.5183780193329
312	77.92784279517578	-114.36070997227675	1000	10931.103542923927	401.03662109375
313	-84.34551342774017	-114.15282280778685	152	1599.8855978250504	402.2747881412506
314	91.01242997685083	-111.95211170067039	1000	11344.076091051102	411.99627804756165
315	-298.1792148937883	-114.77853910857644	316	3891.0838173627853	414.75571036338806
316	-38.1996476235348	-114.07634479013777	1000	10754.249762535095	425.59246015548706
317	83.28394407244858	-112.7281508925442	1000	10972.031727552414	435.6920413970947
318	-83.50448956399666	-112.44285161071095	161	1712.863762497902	437.02694606781006
319	-165.45727757560766	-113.3875381348331	130	1423.6363300085068	438.1179232597351
320	-220.5379786898448	-114.35712844818063	212	1890.8957535028458	439.9269790649414
321	87.29019348488362	-111.48417994787438	1000	11565.522827386856	450.78938913345337
322	29.994592234829035	-110.2290407269434	1000	11137.438748598099	461.32197523117065
323	-59.76342170353212	-110.62929364415498	164	1778.4462901353836	462.71172404289246
324	-183.14180394728925	-111.77552592200551	165	1563.621154308319	464.18605637550354
325	-116.95851721309185	-111.78222855220889	516	5362.416220188141	468.970712184906
326	58.39330077682822	-109.9385847637745	1000	10373.689823031425	478.6937401294708
327	46.32125304298445	-108.37229387416262	1000	8873.985822677612	488.87530422210693
328	34.22244664659321	-107.34856825324036	1000	10094.767121315002	499.02670526504517
329	-74.25944995775517	-107.95434847843221	1000	10254.78577721119	508.97813725471497
330	-62.700528098720085	-108.24828391574742	123	977.4844774007797	510.03932642936707
331	-125.04322415109047	-108.4447761700516	212	2392.9360394477844	511.88172698020935
332	5.985828430702181	-107.313129856485	1000	9581.342258095741	522.3297090530396
333	46.19340341254076	-106.39879387708005	1000	9562.240543365479	532.8516862392426
334	23.800020618618518	-104.31102495130719	1000	8620.935954332352	543.3196702003479
335	55.942923132459576	-101.42675622412477	1000	9369.433413505554	553.6286702156067
336	43.15470115809451	-98.306268870864	1000	9527.56602025032	564.7716481685638
337	28.517649647128895	-96.9521079638405	1000	8969.554310679436	574.7305591106415
338	-3.4506659382042653	-95.24664783942698	1000	9129.364976882935	586.9154181480408
339	41.37391615601686	-92.93454175014384	1000	8259.783466160297	597.4715812206268
340	-0.1088768042494328	-91.67261189703203	1000	8362.646722316742	608.2306082248688
341	60.36859315626909	-90.07089039385083	1000	8465.219488024712	618.2415671348572
342	-43.2634002492928	-89.18362284541898	1000	8522.56077349186	629.4987273216248
343	76.96440070558023	-85.64890280190362	1000	8244.193135380745	658.5439321994781
344	43.00907506006706	-84.15120809463946	1000	8872.540857553482	669.5717000961304
345	9.553948322702123	-83.4418384003377	1000	8986.958458542824	681.0801362991333
346	56.25324332135814	-82.00433255745394	1000	7430.450851082802	691.7935931682587
347	37.73921364954992	-81.12492351490978	1000	7798.019772410393	703.8715450763702
348	-9.977191432355733	-80.17795096584139	1000	7704.017502963543	715.4516112804413
349	-237.3002577614454	-79.27709375288431	253	1714.495954990387	717.9203531742096
350	68.97235847413322	-76.95548443553645	1000	7645.666393518448	729.107038974762
351	1.6959458807058838	-74.6726518796707	1000	7943.638072133064	740.8017380237579
352	-57.46512417940661	-74.11385470429018	193	1219.5154658555984	742.7056031227112
353	-83.72332342325466	-72.66908824964666	1000	7387.5050991773605	754.4245371818542
354	97.76219615577422	-70.2120461008701	1000	7023.818898379803	765.2034230232239
355	101.54388692997013	-66.69655661701708	1000	6428.719115495682	776.7255811691284
356	5.105877631012302	-65.93585321299157	1000	6961.545417129993	788.211353302002
357	-27.023210209797274	-65.25883693473621	1000	7381.209769666195	799.38592004776
358	-167.66554993181285	-66.53123743798906	141	737.4016660451889	800.767765045166
359	134.10315532033673	-64.69995910195088	516	3749.762348175049	806.3093991279602
360	-134.53047213023606	-64.7804351878053	1000	6826.757517755032	817.8369500637054
361	54.38403984724774	-62.50648175429484	1000	7128.623732924461	828.7379200458527
362	70.26886284991431	-60.70704314654217	1000	7198.945926964283	841.0948994159698
363	63.96795995808624	-58.23613823156075	1000	6547.733496904373	852.1969311237335
364	-204.04034294242945	-59.35861953787733	553	3857.2179214954376	858.2006561756134
365	75.94806048393235	-57.27372929755708	1000	7030.9815737605095	869.8357110023499
366	40.44945939690367	-56.08145103339051	1000	6998.707133114338	881.3897142410278
367	-341.45599106770646	-58.705263164716705	217	1590.3745003342628	883.812869310379
368	-130.2030698849915	-58.58225248508802	313	2060.636033475399	887.5846121311188
369	35.559444408608634	-57.18113710289978	1000	7108.990799844265	899.9473950862885
370	-24.95632680719453	-54.51118494674629	167	1006.0293215513229	901.6141812801361
371	-190.39395394921965	-55.331656056426176	1000	6484.330386400223	912.8180773258209
372	-13.102065435622462	-55.40937567629728	1000	7061.765408575535	924.2586722373962
373	-153.08511894520407	-55.96877925354145	147	954.1050269603729	925.714170217514
374	85.95738853826053	-52.965610042922506	1000	7194.87795573473	937.2258131504059
375	35.11582001558574	-51.56686270352991	1000	6411.79834651947	949.6663203239441
376	22.948923539194038	-50.52295279128652	1000	6680.705744504929	962.451559305191
377	12.967222009519993	-47.63891696121234	1000	7162.790310144424	975.0906031131744
378	41.64043008064817	-45.84413344015055	1000	6654.537517547607	987.19677901268
379	-138.15939482446333	-45.613519204675775	181	1230.611391723156	989.0355172157288
380	64.01547364104421	-43.38282835649327	1000	6922.343395650387	1001.2690832614899
381	33.43075552614331	-42.73499417213012	1000	6623.050973236561	1013.9449172019958
382	-4.420653889241336	-40.437568018716654	1000	6847.530956745148	1027.1588661670685
383	147.8338624935162	-37.88177748704531	404	3002.885829806328	1031.4594812393188
384	61.559687584995075	-36.37883604362972	1000	7028.653473079205	1043.1761553287506
385	42.60161377751905	-35.343608147658635	1000	6501.374172091484	1054.9123861789703
386	79.49452224422139	-32.727300808345596	1000	6805.035034418106	1067.4578881263733
387	1.9162680232195184	-32.43620358478453	1000	6311.555771827698	1079.4307510852814
388	41.388224307727285	-31.507720720617883	1000	6457.891417682171	1090.9853241443634
389	-14.879972899535494	-31.44086806343242	1000	6650.401400744915	1103.527527332306
390	87.22384282069206	-27.94225965793305	1000	7322.600248336792	1115.86993932724
391	76.58866708243674	-26.82413516157239	1000	6452.512460947037	1127.7410171031952
392	-1.6374798968072297	-26.078209029501814	1000	6091.256795942783	1140.0951161384583
393	36.72290776096078	-25.224906427979917	1000	6807.040932238102	1152.5072271823883
394	-282.6994851361676	-26.94230162222228	785	5006.491579890251	1161.7786502838135
395	130.49396411223952	-25.352162182639706	480	3929.021084487438	1167.344237089157
396	57.29269966991251	-23.779786515973544	1000	5757.285232484341	1179.4880220890045
397	-14.2808704103562	-24.37537680068561	231	1390.0737582445145	1181.999751329422
398	6.609403017468902	-24.266434597205446	1000	6360.858747065067	1195.1153452396393
399	73.02804360833038	-23.142358962681776	1000	7127.200710475445	1207.3334143161774
400	3.4040654728911264	-20.146881725386816	1000	6264.494978129864	1219.1198573112488
401	45.902370963545565	-19.935309464572505	1000	6645.487228274345	1231.9133582115173
402	-195.0013643926734	-21.993869459094558	311	1999.4264692664146	1235.365062236786
403	86.48959950560209	-20.680534477120794	1000	6487.904493629932	1247.7586979866028
404	66.04761689033023	-20.54982069424633	1000	5959.83235681057	1259.8069171905518
405	-327.059447618877	-21.695265381422967	224	1119.3626146316528	1262.2645483016968
406	-225.6365561151972	-20.376290420078988	243	1556.9319820404053	1265.0118720531464
407	18.284831392611256	-19.363410758795872	1000	7055.5658214092255	1277.723342180252
408	48.46772838746147	-16.469031269739663	1000	6615.404818892479	1290.2146303653717
409	-190.33259554424416	-18.109205542650066	733	4213.768541038036	1299.0298533439636
410	-117.04261482972666	-17.810891359858427	187	927.4622611999512	1301.1217422485352
411	-305.0490342825759	-21.29650579907755	245	1539.928388595581	1303.9200503826141
412	-140.19014430011697	-20.749856658158546	341	2384.2714899778366	1307.7870621681213
413	65.22128229084291	-20.87566418790442	1000	5915.738395869732	1320.5310242176056
414	-102.86750421675751	-21.059050235320427	162	1292.1736899614334	1322.3465642929077
415	70.47498000514123	-21.262391324149238	1000	6958.662842571735	1334.755713224411
416	-109.01015562297904	-19.389430341269936	345	2024.250292956829	1338.7988259792328
417	38.66187677361193	-18.628425149218977	1000	6940.22764736414	1351.048359155655
418	23.03781447644724	-19.22492148185265	1000	6007.439934492111	1364.2624220848083
419	6.615975635685703	-18.332639648192433	1000	6748.750175714493	1378.4555442333221
